"data","nchutefezgol","diaSemana","time","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","estadio","resultado"
"30/11/20",0.2,"qua","Goiás",1,0.4,5,2,0.34,353,0.81,17,2,0,1,1,"fora","perdeu"
"28/11/20",0.22,"seg","Sport Recife",2,0.33,9,3,0.41,293,0.77,24,3,0,0,4,"fora","perdeu"
"28/11/20",0,"seg","Internacional",0,0.38,16,6,0.59,400,0.83,18,2,1,4,9,"fora","empatou"
"02/12/20",0,"sex","Corinthians",0,0.44,9,4,0.55,412,0.81,15,2,1,0,4,"fora","empatou"
"05/12/20",0.18,"ter","Palmeiras",2,0.45,11,5,0.4,263,0.69,16,3,1,0,7,"fora","empatou"
"03/12/20",0.2,"sáb","São Paulo",3,0.4,15,6,0.59,466,0.84,19,0,0,1,9,"fora","venceu"
"30/11/20",0,"qua","Bragantino",0,0.36,11,4,0.55,434,0.79,21,3,0,0,5,"fora","empatou"
"05/12/20",0.07,"ter","Flamengo",1,0.21,14,3,0.66,569,0.89,26,1,1,0,7,"fora","venceu"
"05/12/20",0,"ter","Bragantino",0,0.22,23,5,0.57,423,0.79,26,3,0,0,12,"fora","empatou"
"05/12/20",0.18,"ter","Ceará SC",2,0.45,11,5,0.47,412,0.86,17,2,0,1,4,"fora","venceu"
"05/12/20",0.2,"ter","Athletico-PR",1,0.2,5,1,0.3,254,0.73,18,2,1,0,2,"fora","perdeu"
"06/12/20",0,"qua","Vasco da Gama",0,0.5,6,3,0.4,408,0.85,8,1,0,1,3,"fora","perdeu"
"06/12/20",0,"qua","Sport Recife",0,0,4,0,0.36,381,0.79,17,4,0,3,1,"fora","perdeu"
"07/12/20",0.1,"qui","Goiás",1,0.2,10,2,0.32,207,0.63,21,3,0,2,1,"fora","venceu"
"12/12/20",0.1,"qui","Atlético-MG",1,0.3,10,3,0.58,488,0.86,13,2,0,4,3,"fora","venceu"
"09/12/20",0,"dom","Botafogo",0,0.12,8,1,0.34,353,0.8,8,2,1,0,0,"fora","perdeu"
"12/12/20",0.08,"qui","Fortaleza",1,0.38,13,5,0.47,388,0.74,18,2,0,2,5,"fora","perdeu"
"06/12/20",0.2,"qua","Internacional",2,0.3,10,3,0.36,315,0.76,14,6,0,5,4,"fora","empatou"
"12/12/20",0.08,"qui","Botafogo",1,0.17,12,2,0.52,445,0.84,19,5,0,0,6,"fora","perdeu"
"13/12/20",0.17,"sex","Santos",1,0.5,6,3,0.44,366,0.82,11,1,0,2,4,"fora","perdeu"
"12/12/20",0.17,"qui","Atlético-GO",2,0.5,12,6,0.6,500,0.83,15,3,0,2,8,"fora","venceu"
"12/12/20",0,"qui","Bahia",0,0.39,18,7,0.4,343,0.84,20,3,0,1,7,"fora","perdeu"
"12/12/20",0,"qui","Grêmio",0,0.29,17,5,0.61,446,0.8,10,1,0,2,9,"fora","empatou"
"13/12/20",0,"sex","São Paulo",0,0.35,17,6,0.62,501,0.83,8,1,0,1,5,"fora","perdeu"
"16/12/20",0.2,"ter","Fluminense",1,0.4,5,2,0.61,453,0.85,18,4,0,0,6,"fora","perdeu"
"13/12/20",0,"sex","Coritiba",0,0.21,14,3,0.45,373,0.81,14,1,0,0,6,"fora","perdeu"
"13/12/20",0.1,"sex","Fluminense",1,0.4,10,4,0.56,516,0.86,14,2,0,0,2,"fora","empatou"
"16/12/20",0,"ter","Atlético-MG",0,0.43,14,6,0.53,533,0.85,10,2,1,3,3,"fora","perdeu"
"19/12/20",0.08,"sex","Grêmio",1,0.08,13,1,0.57,518,0.87,9,1,1,2,7,"fora","empatou"
"20/12/20",0.25,"dom","Athletico-PR",1,0.25,4,1,0.29,223,0.65,17,5,0,6,4,"fora","venceu"
"19/12/20",0.11,"sex","Botafogo",2,0.17,18,3,0.55,409,0.88,18,1,0,2,11,"fora","venceu"
"19/12/20",0,"sex","Palmeiras",0,0,13,0,0.59,440,0.8,23,2,0,1,8,"fora","perdeu"
"20/12/20",0,"dom","Santos",0,0.28,18,5,0.65,453,0.85,15,0,0,1,2,"fora","perdeu"
"20/12/20",0.18,"dom","Bahia",3,0.35,17,6,0.52,396,0.89,22,3,1,1,8,"fora","perdeu"
"20/12/20",0.33,"dom","Ceará SC",2,0.83,6,5,0.39,266,0.76,17,1,0,0,1,"fora","venceu"
"21/12/20",0.06,"seg","Goiás",1,0.41,17,7,0.36,304,0.75,15,0,0,2,4,"fora","perdeu"
"26/12/20",0,"dom","Coritiba",0,0.43,7,3,0.29,277,0.82,13,0,0,2,3,"fora","perdeu"
"26/12/20",0,"dom","Sport Recife",0,0.25,16,4,0.62,500,0.78,18,1,0,4,5,"fora","perdeu"
"26/12/20",0.17,"dom","São Paulo",2,0.42,12,5,0.59,579,0.87,22,1,0,0,2,"fora","venceu"
"27/12/20",0,"seg","Vasco da Gama",0,0.33,12,4,0.44,373,0.84,11,1,0,3,5,"fora","perdeu"
"27/12/20",0.15,"seg","Corinthians",2,0.46,13,6,0.54,508,0.81,20,1,0,2,7,"fora","venceu"
"26/12/20",0,"dom","Flamengo",0,0.15,13,2,0.64,519,0.86,14,3,0,0,4,"fora","empatou"
"27/12/20",0.13,"seg","Internacional",2,0.67,15,10,0.48,357,0.79,12,1,0,2,7,"fora","venceu"
"27/12/20",0,"seg","Bragantino",0,0.1,20,2,0.59,486,0.84,6,0,0,1,8,"fora","perdeu"
"06/01/21",0.06,"sáb","Bahia",1,0.29,17,5,0.51,419,0.82,17,4,0,1,10,"fora","perdeu"
"27/12/20",0.09,"seg","Ceará SC",1,0.36,11,4,0.35,263,0.72,24,3,0,1,2,"fora","empatou"
"06/01/21",0.25,"sáb","Athletico-PR",2,0.5,8,4,0.38,329,0.78,21,2,0,1,3,"fora","venceu"
"27/12/20",0.11,"seg","Atlético-GO",1,0.22,9,2,0.55,480,0.85,15,3,0,1,9,"fora","perdeu"
"06/01/21",0.25,"sáb","São Paulo",2,0.5,8,4,0.53,493,0.86,4,2,1,3,5,"fora","perdeu"
"06/01/21",0,"sáb","Fortaleza",0,0.06,17,1,0.65,491,0.85,12,1,0,1,8,"fora","perdeu"
"06/01/21",0.18,"sáb","Goiás",2,0.45,11,5,0.43,359,0.71,17,3,0,2,4,"fora","venceu"
"06/01/21",0.18,"sáb","Fluminense",2,0.45,11,5,0.28,258,0.69,22,4,0,2,4,"fora","venceu"
"07/01/21",0.25,"dom","Internacional",2,0.38,8,3,0.39,328,0.79,16,4,0,0,4,"fora","venceu"
"09/01/21",0,"qua","Athletico-PR",0,0.33,3,1,0.6,584,0.86,10,1,0,0,2,"fora","empatou"
"09/01/21",0.08,"qua","Palmeiras",1,0.33,12,4,0.41,366,0.76,21,3,0,2,6,"fora","venceu"
"07/01/21",0,"dom","Vasco da Gama",0,0.4,15,6,0.56,423,0.82,17,2,0,2,4,"fora","empatou"
"10/01/21",0.14,"qui","Santos",1,0.29,7,2,0.31,249,0.67,21,4,0,0,3,"fora","venceu"
"09/01/21",0,"qua","Grêmio",0,0.27,11,3,0.45,366,0.82,12,2,0,1,5,"fora","empatou"
"11/01/21",0.11,"sex","Atlético-MG",2,0.32,19,6,0.56,490,0.83,11,0,0,1,6,"fora","empatou"
"10/01/21",0.06,"qui","Bahia",1,0.25,16,4,0.58,424,0.84,18,0,0,1,6,"fora","empatou"
"10/01/21",0.25,"qui","Ceará SC",2,0.5,8,4,0.25,233,0.72,12,1,0,0,1,"fora","venceu"
"10/01/21",0,"qui","Botafogo",0,0.42,12,5,0.49,458,0.84,13,0,0,4,3,"fora","perdeu"
"10/01/21",0,"qui","Goiás",0,0.29,14,4,0.59,479,0.8,14,2,0,1,2,"fora","perdeu"
"17/01/21",0.11,"sáb","São Paulo",1,0.22,9,2,0.6,551,0.89,14,1,0,8,3,"fora","empatou"
"15/01/21",0.08,"qua","Grêmio",1,0.58,12,7,0.55,530,0.87,10,1,0,0,7,"fora","empatou"
"16/01/21",0,"qui","Sport Recife",0,0,10,0,0.34,276,0.72,18,1,1,1,4,"fora","perdeu"
"16/01/21",0.08,"qui","Coritiba",1,0.31,13,4,0.47,468,0.88,13,2,0,0,2,"fora","venceu"
"13/01/21",0,"seg","Fluminense",0,0.14,14,2,0.42,387,0.82,15,2,0,3,3,"fora","perdeu"
"17/01/21",0.14,"sáb","Botafogo",1,0.43,7,3,0.41,285,0.78,24,1,0,3,6,"fora","perdeu"
"17/01/21",0.08,"sáb","Atlético-GO",1,0.23,13,3,0.39,356,0.81,14,3,0,2,9,"fora","perdeu"
"17/01/21",0.13,"sáb","Bragantino",2,0.47,15,7,0.64,494,0.87,16,2,0,0,9,"fora","venceu"
"17/01/21",0.2,"sáb","Fortaleza",2,0.2,10,2,0.55,443,0.83,17,3,0,1,1,"fora","perdeu"
"18/01/21",0,"dom","Corinthians",0,0.4,10,4,0.43,327,0.77,11,3,1,0,7,"fora","perdeu"
"20/01/21",0,"ter","Athletico-PR",0,0.08,12,1,0.6,528,0.89,14,0,0,2,4,"fora","perdeu"
"20/01/21",0.15,"ter","Fluminense",3,0.25,20,5,0.59,459,0.84,10,4,1,1,12,"fora","empatou"
"20/01/21",0.1,"ter","Atlético-MG",1,0.4,10,4,0.42,470,0.79,7,1,0,2,1,"fora","empatou"
"20/01/21",0.21,"ter","Atlético-GO",3,0.36,14,5,0.52,384,0.83,14,3,0,1,6,"fora","venceu"
"18/01/21",0.25,"dom","Flamengo",3,0.5,12,6,0.6,526,0.84,13,1,0,3,5,"fora","venceu"
"21/01/21",0,"qui","Palmeiras",0,0,6,0,0.49,444,0.8,15,2,0,2,1,"fora","perdeu"
"20/01/21",0.12,"ter","Vasco da Gama",1,0.5,8,4,0.46,455,0.79,17,0,0,0,3,"fora","perdeu"
"21/01/21",0.33,"qui","Ceará SC",4,0.33,12,4,0.42,385,0.78,11,0,0,0,1,"fora","venceu"
"21/01/21",0,"qui","Santos",0,0.25,12,3,0.53,378,0.82,14,0,0,1,5,"fora","perdeu"
"20/01/21",0.26,"ter","Internacional",5,0.37,19,7,0.29,257,0.75,19,1,0,2,2,"fora","venceu"
"21/01/21",0,"qui","Sport Recife",0,0.4,10,4,0.38,348,0.77,7,0,0,3,5,"fora","perdeu"
"24/01/21",0.08,"dom","Flamengo",1,0.17,12,2,0.59,556,0.88,11,0,0,1,3,"fora","perdeu"
"24/01/21",0.11,"dom","Grêmio",1,0.33,9,3,0.55,467,0.82,15,2,0,1,1,"fora","perdeu"
"23/01/21",0.12,"sáb","Atlético-MG",2,0.24,17,4,0.75,684,0.9,11,1,0,0,9,"fora","perdeu"
"23/01/21",0.1,"sáb","Coritiba",1,0.3,10,3,0.35,367,0.76,16,2,0,0,2,"fora","empatou"
"24/01/21",0,"dom","Bahia",0,0.22,9,2,0.42,335,0.77,8,0,0,1,3,"fora","perdeu"
"24/01/21",0,"dom","Botafogo",0,0,5,0,0.52,435,0.81,20,1,0,1,1,"fora","perdeu"
"24/01/21",0,"dom","Fortaleza",0,0.27,11,3,0.55,395,0.82,13,1,1,2,5,"fora","perdeu"
"24/01/21",0.08,"dom","Palmeiras",1,0.33,12,4,0.6,480,0.85,16,5,0,6,7,"fora","perdeu"
"24/01/21",0.24,"dom","Goiás",4,0.35,17,6,0.36,269,0.71,19,4,0,2,3,"fora","venceu"
"28/01/21",0.07,"sex","Corinthians",1,0.33,15,5,0.59,382,0.77,19,1,0,1,10,"fora","perdeu"
"26/01/21",0,"qua","Santos",0,0.6,5,3,0.34,341,0.75,14,1,0,0,2,"fora","perdeu"
"26/01/21",0.08,"qua","Vasco da Gama",1,0.25,12,3,0.45,390,0.78,11,1,0,2,3,"fora","empatou"
"28/01/21",0.29,"sex","Flamengo",4,0.43,14,6,0.49,531,0.88,24,3,0,0,5,"fora","venceu"
"25/01/21",0.15,"ter","Bragantino",2,0.31,13,4,0.4,378,0.72,14,4,0,3,3,"fora","venceu"
"31/01/21",0.05,"ter","Grêmio",1,0.15,20,3,0.53,469,0.87,12,3,0,2,3,"fora","empatou"
"31/01/21",0,"ter","Fortaleza",0,0.25,4,1,0.27,301,0.78,15,1,0,2,1,"fora","perdeu"
"31/01/21",0.18,"ter","Athletico-PR",2,0.18,11,2,0.55,454,0.83,18,2,0,2,4,"fora","venceu"
"31/01/21",0.08,"ter","São Paulo",1,0.23,13,3,0.6,498,0.85,9,1,0,1,5,"fora","perdeu"
"31/01/21",0,"ter","Bahia",0,0.22,9,2,0.51,418,0.85,16,3,0,1,6,"fora","empatou"
"31/01/21",0,"ter","Goiás",0,0,12,0,0.57,490,0.83,15,2,0,0,2,"fora","perdeu"
"03/02/21",0.33,"sex","Santos",3,0.67,9,6,0.37,313,0.79,20,1,1,0,3,"fora","empatou"
"02/02/21",0.06,"qui","Botafogo",1,0.17,18,3,0.46,388,0.83,10,1,0,0,6,"fora","empatou"
"01/02/21",0.14,"qua","Flamengo",3,0.43,21,9,0.62,563,0.87,20,2,0,1,6,"fora","venceu"
"31/01/21",0.06,"ter","Bragantino",1,0.38,16,6,0.64,538,0.84,12,0,0,0,7,"fora","perdeu"
"04/02/21",0.2,"sáb","Coritiba",1,0.4,5,2,0.46,345,0.82,15,3,2,3,4,"fora","perdeu"
"03/02/21",0,"sex","Atlético-MG",0,0.11,19,2,0.77,819,0.89,13,3,0,4,8,"fora","perdeu"
"03/02/21",0.08,"sex","Fluminense",1,0.46,13,6,0.45,435,0.85,11,1,0,2,1,"fora","venceu"
"03/02/21",0,"sex","Atlético-GO",0,0.12,8,1,0.48,388,0.73,7,3,0,1,3,"fora","perdeu"
"03/02/21",0.14,"sex","Ceará SC",1,0.14,7,1,0.65,561,0.83,14,0,0,2,3,"fora","perdeu"
"05/02/21",0.1,"seg","Sport Recife",1,0.2,10,2,0.34,284,0.69,19,3,0,0,8,"fora","venceu"
"06/02/21",0.18,"ter","Goiás",3,0.35,17,6,0.53,422,0.82,13,4,0,1,1,"fora","empatou"
"06/02/21",0.06,"ter","Santos",1,0.17,18,3,0.7,493,0.86,13,2,0,4,10,"fora","empatou"
"04/02/21",0,"sáb","Vasco da Gama",0,0.5,6,3,0.39,346,0.82,15,3,0,1,5,"fora","perdeu"
"04/02/21",0,"sáb","Internacional",0,0.2,5,1,0.3,256,0.73,20,2,0,1,2,"fora","empatou"
"07/02/21",0.07,"qua","Flamengo",1,0.47,15,7,0.55,433,0.77,16,2,0,4,4,"fora","empatou"
"10/02/21",0.12,"dom","Ceará SC",1,0.25,8,2,0.38,338,0.78,17,4,0,2,4,"fora","empatou"
"10/02/21",0.29,"dom","Sport Recife",2,0.29,7,2,0.4,377,0.79,11,3,0,1,3,"fora","venceu"
"10/02/21",0,"dom","Vasco da Gama",0,0.08,12,1,0.57,487,0.87,14,3,0,1,7,"fora","perdeu"
"08/02/21",0.38,"qui","Grêmio",5,0.54,13,7,0.54,468,0.86,18,0,0,1,2,"fora","venceu"
"13/02/21",0,"qui","Botafogo",0,0.27,11,3,0.46,351,0.82,26,3,1,2,5,"fora","perdeu"
"10/02/21",0.25,"dom","Athletico-PR",3,0.58,12,7,0.56,530,0.86,12,0,0,0,2,"fora","empatou"
"13/02/21",0.08,"qui","Bahia",1,0.38,13,5,0.28,298,0.77,9,1,0,1,2,"fora","empatou"
"10/02/21",0,"dom","Atlético-MG",0,0.12,8,1,0.73,848,0.89,13,1,0,1,6,"fora","empatou"
"13/02/21",0,"qui","Coritiba",0,0.38,8,3,0.43,362,0.83,16,4,0,1,3,"fora","perdeu"
"14/02/21",0.09,"sex","Corinthians",1,0.27,11,3,0.34,307,0.73,16,5,0,1,3,"fora","perdeu"
"14/02/21",0.18,"sex","São Paulo",2,0.36,11,4,0.48,492,0.87,18,4,0,0,2,"fora","venceu"
"14/02/21",0,"sex","Fortaleza",0,0.2,5,1,0.32,281,0.72,11,3,0,0,4,"fora","perdeu"
"14/02/21",0.09,"sex","Atlético-GO",1,0.36,11,4,0.4,306,0.79,9,1,0,3,4,"fora","perdeu"
"14/02/21",0.12,"sex","Internacional",2,0.44,16,7,0.35,257,0.71,20,6,0,0,9,"fora","venceu"
"17/02/21",0,"ter","Corinthians",0,0.36,11,4,0.54,417,0.81,25,0,0,2,5,"fora","perdeu"
"15/02/21",0.33,"sáb","Fluminense",3,0.44,9,4,0.48,429,0.82,8,1,0,0,0,"fora","venceu"
"17/02/21",0,"ter","Palmeiras",0,0.27,15,4,0.53,434,0.83,20,3,1,3,4,"fora","perdeu"
"15/02/21",0,"sáb","Bragantino",0,0.27,22,6,0.69,580,0.84,10,0,0,1,15,"fora","empatou"
"19/02/21",0.12,"qui","Palmeiras",1,0.25,8,2,0.58,431,0.83,14,1,0,3,5,"fora","empatou"
"21/02/21",0,"dom","Vasco da Gama",0,0,7,0,0.32,279,0.71,18,2,0,6,4,"fora","empatou"
"21/02/21",0.12,"dom","Atlético-MG",3,0.4,25,10,0.61,585,0.87,13,4,0,0,4,"fora","venceu"
"20/02/21",0.33,"sex","Bahia",4,0.58,12,7,0.39,353,0.84,13,3,0,1,0,"fora","venceu"
"20/02/21",0.18,"sex","Ceará SC",2,0.36,11,4,0.37,336,0.76,9,0,0,1,5,"fora","venceu"
"21/02/21",0.08,"dom","Internacional",1,0.25,12,3,0.4,302,0.75,14,0,1,0,4,"fora","perdeu"
"22/02/21",0.11,"seg","Atlético-GO",1,0.33,9,3,0.36,307,0.75,13,1,0,1,6,"fora","empatou"
"21/02/21",0.14,"dom","Fluminense",1,0.43,7,3,0.38,281,0.75,19,4,1,1,4,"fora","empatou"
"22/02/21",0,"seg","São Paulo",0,0.14,7,1,0.53,457,0.83,15,5,1,0,3,"fora","perdeu"
"21/02/21",0,"dom","Bragantino",0,0.36,14,5,0.57,405,0.77,20,0,0,1,11,"fora","empatou"
"21/02/21",0,"dom","Athletico-PR",0,0.25,8,2,0.5,465,0.85,17,1,2,4,2,"fora","perdeu"
"25/02/21",0,"sex","Santos",0,0.33,15,5,0.52,475,0.88,13,0,0,1,4,"fora","perdeu"
"25/02/21",0,"sex","Corinthians",0,0.17,6,1,0.47,393,0.73,16,2,0,1,5,"fora","empatou"
"25/02/21",0,"sex","Grêmio",0,0.13,15,2,0.44,370,0.79,12,0,0,0,7,"fora","perdeu"
"25/02/21",0.11,"sex","Coritiba",1,0.11,9,1,0.44,435,0.82,9,1,0,1,4,"fora","perdeu"
"25/02/21",0,"sex","Sport Recife",0,0.27,15,4,0.44,362,0.8,10,1,0,2,5,"fora","perdeu"
"25/02/21",0.1,"sex","Goiás",2,0.25,20,5,0.52,405,0.84,18,2,0,2,6,"fora","perdeu"
"25/02/21",0.06,"sex","Botafogo",1,0.18,17,3,0.53,505,0.9,4,0,0,2,7,"fora","perdeu"
"25/02/21",0,"sex","Palmeiras",0,0.44,9,4,0.48,424,0.8,17,0,0,1,4,"fora","perdeu"
"25/02/21",0,"sex","Fortaleza",0,0.22,9,2,0.52,422,0.85,12,0,0,1,5,"fora","perdeu"
"25/02/21",0.05,"sex","Flamengo",1,0.05,20,1,0.64,510,0.84,24,3,0,2,7,"fora","perdeu"
"29/05/21",0.29,"seg","Juventude",2,0.43,7,3,0.4,342,0.77,14,3,0,1,1,"fora","empatou"
"29/05/21",0,"seg","Fluminense",0,0.45,11,5,0.28,251,0.7,12,2,0,2,5,"fora","empatou"
"30/05/21",0.11,"ter","Fortaleza",2,0.28,18,5,0.45,329,0.82,19,4,0,3,4,"fora","venceu"
"29/05/21",0,"seg","Santos",0,0.33,12,4,0.66,563,0.88,9,3,0,2,11,"fora","perdeu"
"30/05/21",0,"ter","Palmeiras",0,0.42,12,5,0.38,300,0.81,21,3,0,3,4,"fora","perdeu"
"30/05/21",0,"ter","América-MG",0,0.29,14,4,0.43,429,0.81,9,2,0,0,1,"fora","perdeu"
"30/05/21",0.25,"ter","Sport Recife",2,0.62,8,5,0.43,362,0.82,15,2,0,2,1,"fora","empatou"
"30/05/21",0.17,"ter","Bragantino",3,0.44,18,8,0.57,552,0.87,12,0,0,2,7,"fora","venceu"
"30/05/21",0.17,"ter","Grêmio",2,0.25,12,3,0.65,520,0.83,18,3,0,0,4,"fora","perdeu"
"30/05/21",0.14,"ter","Atlético-GO",1,0.29,7,2,0.39,351,0.72,14,3,0,5,3,"fora","venceu"
"06/06/21",0.17,"qua","Corinthians",1,0.67,6,4,0.44,386,0.77,19,3,0,0,4,"fora","venceu"
"06/06/21",0,"qua","Cuiabá",0,0.4,10,4,0.56,489,0.84,15,1,0,4,1,"fora","perdeu"
"05/06/21",0,"ter","São Paulo",0,0.21,14,3,0.62,459,0.85,14,5,0,1,12,"fora","perdeu"
"05/06/21",0.17,"ter","Ceará SC",1,0.5,6,3,0.43,419,0.82,19,1,0,3,1,"fora","perdeu"
"05/06/21",0.33,"ter","Bahia",3,0.33,9,3,0.39,295,0.72,13,4,0,3,2,"fora","empatou"
"12/06/21",0,"qui","Juventude",0,0,2,0,0.24,236,0.7,20,3,0,3,0,"fora","empatou"
"06/06/21",0.27,"qua","Athletico-PR",3,0.45,11,5,0.41,366,0.82,27,2,0,3,1,"fora","venceu"
"06/06/21",0.2,"qua","Internacional",1,0.6,5,3,0.48,353,0.81,21,4,2,1,4,"fora","perdeu"
"06/06/21",0.1,"qua","Atlético-MG",1,0.1,10,1,0.52,474,0.87,15,2,0,0,7,"fora","venceu"
"06/06/21",0.17,"qua","Chapecoense",1,0.67,6,4,0.33,279,0.76,11,0,0,2,3,"fora","perdeu"
"13/06/21",0,"sex","América-MG",0,0.11,9,1,0.35,366,0.77,18,0,0,1,2,"fora","perdeu"
"12/06/21",0.11,"qui","Corinthians",1,0.44,9,4,0.48,458,0.85,14,0,0,2,4,"fora","empatou"
"13/06/21",0,"sex","São Paulo",0,0,5,0,0.58,514,0.87,22,1,0,1,5,"fora","perdeu"
"13/06/21",0.11,"sex","Athletico-PR",1,0.44,9,4,0.36,350,0.78,12,4,0,0,4,"fora","venceu"
"13/06/21",0.17,"sex","Internacional",1,0.67,6,4,0.33,244,0.68,16,4,1,2,5,"fora","venceu"
"13/06/21",0.13,"sex","Fluminense",2,0.27,15,4,0.53,437,0.77,8,1,0,2,10,"fora","empatou"
"13/06/21",0,"sex","Ceará SC",0,0.43,14,6,0.62,511,0.84,14,2,0,1,7,"fora","empatou"
"13/06/21",0,"sex","Sport Recife",0,0,5,0,0.41,337,0.74,16,3,1,0,3,"fora","perdeu"
"16/06/21",0.14,"ter","Chapecoense",1,0.43,7,3,0.48,419,0.78,13,2,0,3,1,"fora","empatou"
"16/06/21",0.17,"ter","Atlético-MG",1,0.33,6,2,0.42,437,0.8,13,1,0,0,1,"fora","venceu"
"16/06/21",0.1,"ter","Bragantino",2,0.24,21,5,0.58,494,0.85,15,0,0,1,12,"fora","venceu"
"16/06/21",0.23,"ter","Palmeiras",3,0.38,13,5,0.58,527,0.87,24,3,0,1,4,"fora","venceu"
"17/06/21",0,"qua","Grêmio",0,0.5,14,7,0.67,600,0.87,11,4,0,2,7,"fora","perdeu"
"17/06/21",0.22,"qua","Bahia",2,0.33,9,3,0.38,271,0.64,16,5,0,0,2,"fora","venceu"
"17/06/21",0,"qua","Cuiabá",0,0.38,8,3,0.43,322,0.75,16,1,0,3,2,"fora","empatou"
"17/06/21",0,"qua","Fortaleza",0,0.2,5,1,0.43,298,0.73,13,1,0,6,4,"fora","empatou"
"17/06/21",0,"qua","Santos",0,0.44,18,8,0.71,616,0.86,9,3,0,1,9,"fora","perdeu"
"20/06/21",0.08,"dom","América-MG",1,0.42,12,5,0.42,316,0.72,10,4,0,3,5,"fora","perdeu"
"20/06/21",0,"dom","Corinthians",0,0.3,10,3,0.48,505,0.83,18,3,0,2,8,"fora","empatou"
"19/06/21",0.33,"sex","Bragantino",3,0.44,9,4,0.32,272,0.76,13,3,0,2,2,"fora","venceu"
"20/06/21",0,"dom","Sport Recife",0,0.15,13,2,0.49,484,0.84,9,0,0,1,5,"fora","perdeu"
"20/06/21",0,"dom","São Paulo",0,0.12,8,1,0.62,413,0.75,20,4,0,2,7,"fora","perdeu"
"20/06/21",0.1,"dom","Atlético-GO",1,0.3,10,3,0.51,477,0.82,15,2,0,1,3,"fora","perdeu"
"20/06/21",0.07,"dom","Ceará SC",1,0.14,14,2,0.38,252,0.64,23,3,0,1,7,"fora","empatou"
"20/06/21",0.25,"dom","Fluminense",1,0.75,4,3,0.37,321,0.74,17,0,0,2,3,"fora","empatou"
"23/06/21",0.4,"qua","Cuiabá",2,0.6,5,3,0.34,323,0.72,14,1,0,0,2,"fora","empatou"
"23/06/21",0,"qua","Fluminense",0,0.67,3,2,0.51,394,0.8,17,3,0,4,5,"fora","perdeu"
"23/06/21",0.06,"qua","Palmeiras",1,0.29,17,5,0.53,446,0.81,13,3,0,1,10,"fora","perdeu"
"21/06/21",0.08,"seg","Chapecoense",1,0.08,13,1,0.33,281,0.72,10,1,0,2,7,"fora","empatou"
"23/06/21",0.1,"qua","Fortaleza",1,0.5,10,5,0.37,286,0.73,15,1,0,2,2,"fora","perdeu"
"24/06/21",0.11,"sex","Sport Recife",1,0.33,9,3,0.49,475,0.84,17,3,0,0,5,"fora","perdeu"
"24/06/21",0.11,"sex","Athletico-PR",1,0.44,9,4,0.3,256,0.64,8,1,2,1,2,"fora","perdeu"
"24/06/21",0.08,"sex","Internacional",2,0.44,25,11,0.47,345,0.77,19,3,2,3,9,"fora","venceu"
"24/06/21",0.12,"sex","Juventude",1,0.38,8,3,0.46,408,0.82,16,2,0,1,3,"fora","empatou"
"24/06/21",0.06,"sex","Atlético-MG",1,0.38,16,6,0.67,541,0.84,16,4,0,5,7,"fora","perdeu"
"27/06/21",0.17,"seg","Chapecoense",2,0.42,12,5,0.38,313,0.72,15,1,0,2,5,"fora","empatou"
"24/06/21",0.33,"sex","Santos",2,0.5,6,3,0.53,483,0.84,14,3,0,2,1,"fora","empatou"
"27/06/21",0.1,"seg","Corinthians",1,0.4,10,4,0.54,535,0.86,11,1,0,0,5,"fora","empatou"
"27/06/21",0.11,"seg","Bahia",2,0.22,18,4,0.42,331,0.74,16,4,0,1,7,"fora","perdeu"
"27/06/21",0,"seg","Flamengo",0,0.15,13,2,0.65,510,0.72,12,1,0,1,10,"fora","perdeu"
"27/06/21",0,"seg","Atlético-MG",0,0.27,11,3,0.51,408,0.78,16,2,1,4,6,"fora","perdeu"
"27/06/21",0.09,"seg","São Paulo",1,0.18,11,2,0.64,461,0.83,12,6,0,5,6,"fora","empatou"
"27/06/21",0,"seg","Fortaleza",0,0.4,15,6,0.42,301,0.72,12,4,0,3,5,"fora","empatou"
"27/06/21",0,"seg","Cuiabá",0,0.25,12,3,0.56,537,0.86,17,1,0,2,7,"fora","empatou"
"27/06/21",0.1,"seg","Internacional",1,0.3,10,3,0.6,474,0.79,20,3,0,0,5,"fora","empatou"
"30/06/21",0.25,"sex","América-MG",4,0.5,16,8,0.28,238,0.72,9,0,0,5,4,"fora","venceu"
"28/06/21",0.08,"qua","Bragantino",1,0.42,12,5,0.58,468,0.8,16,2,0,0,8,"fora","venceu"
"30/06/21",0.22,"sex","Chapecoense",2,0.56,9,5,0.36,259,0.65,24,3,0,2,7,"fora","perdeu"
"30/06/21",0.36,"sex","Athletico-PR",4,0.45,11,5,0.44,430,0.85,15,2,0,1,2,"fora","venceu"
"30/06/21",0.14,"sex","Palmeiras",2,0.43,14,6,0.33,269,0.68,13,2,1,1,3,"fora","venceu"
"01/07/21",0,"sáb","Ceará SC",0,0.38,8,3,0.35,307,0.72,17,2,1,2,6,"fora","empatou"
"01/07/21",0.14,"sáb","Atlético-GO",1,0.43,7,3,0.54,561,0.84,12,2,0,1,4,"fora","perdeu"
"30/06/21",0,"sex","São Paulo",0,0.38,8,3,0.59,559,0.85,26,1,0,5,3,"fora","empatou"
