"nchutefezgol","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","data","diaSemana","time","estadio","resultado"
0.13,2,0.4,18,6,0.58,429,0.8,15,3,0,2,7,"10/07/21","qua","Palmeiras","casa","venceu"
0.16,3,0.42,18,7,0.47,429,0.8,15,2,0,3,6,"24/07/21","dom","Palmeiras","casa","venceu"
0.11,2,0.33,14,6,0.47,429,0.85,15,1,0,2,6,"07/08/21","ter","Palmeiras","casa","perdeu"
0.1,2,0.1,14,2,0.5,484,0.85,19,1,0,2,6,"22/08/21","dom","Palmeiras","casa","perdeu"
0.1,1,0.1,20,2,0.62,507,0.85,13,1,0,2,7,"28/08/21","seg","Palmeiras","casa","venceu"
0.1,2,0.19,20,3,0.62,507,0.86,10,3,0,4,8,"12/09/21","sex","Palmeiras","casa","perdeu"
0.08,1,0.23,16,5,0.59,509,0.86,10,1,0,4,8,"03/10/21","ter","Palmeiras","casa","empatou"
0.08,1,0.2,15,3,0.59,509,0.88,14,1,0,3,8,"09/10/21","qua","Palmeiras","casa","perdeu"
0.08,1,0.3,15,5,0.59,509,0.88,14,1,0,3,8,"17/10/21","sáb","Palmeiras","casa","venceu"
0.07,1,0.2,16,3,0.56,457,0.88,14,1,0,4,8,"25/10/21","ter","Palmeiras","casa","venceu"
0.06,2,0.3,20,6,0.56,457,0.84,13,1,0,4,8,"10/11/21","dom","Palmeiras","casa","venceu"
0.06,2,0.43,16,7,0.53,449,0.88,10,1,0,1,5,"17/11/21","ter","Palmeiras","casa","perdeu"
0.05,2,0.43,16,7,0.57,443,0.84,10,1,0,1,7,"23/11/21","ter","Palmeiras","casa","empatou"
0.18,2,0.5,14,7,0.49,422,0.83,12,1,0,1,5,"09/12/21","seg","Palmeiras","casa","venceu"
0.08,1,0.25,12,4,0.43,314,0.77,16,2,0,1,5,"09/04/22","qua","Palmeiras","casa","perdeu"
0.12,2,0.24,12,4,0.43,314,0.77,17,4,0,2,5,"23/04/22","sáb","Palmeiras","casa","venceu"
0.12,2,0.24,17,4,0.44,339,0.78,17,2,0,3,11,"08/05/22","qui","Palmeiras","casa","empatou"
0.12,2,0.26,19,5,0.48,357,0.81,13,1,0,3,11,"14/05/22","qui","Palmeiras","casa","venceu"
0.14,2,0.35,19,7,0.48,357,0.79,11,1,0,3,7,"25/05/19","seg","Palmeiras","fora","venceu"
0.06,1,0.26,17,5,0.48,357,0.79,11,1,0,3,7,"02/06/19","qua","Palmeiras","fora","venceu"
0.14,2,0.43,14,6,0.45,356,0.77,19,2,0,3,7,"13/07/19","sex","Palmeiras","fora","empatou"
0.07,1,0.33,15,5,0.45,356,0.77,19,3,0,4,5,"20/07/19","dom","Palmeiras","fora","perdeu"
0.07,1,0.33,15,6,0.55,374,0.8,18,3,0,1,5,"04/08/19","qui","Palmeiras","fora","empatou"
0.07,1,0.33,15,6,0.55,374,0.8,18,3,0,3,5,"17/08/19","sáb","Palmeiras","fora","empatou"
0.07,1,0.47,15,6,0.5,373,0.79,14,2,0,1,5,"01/09/19","qua","Palmeiras","fora","perdeu"
0.07,1,0.47,8,6,0.34,341,0.79,16,2,0,3,2,"07/09/19","qua","Palmeiras","fora","venceu"
0.07,1,0.47,15,7,0.34,341,0.79,16,0,1,2,2,"22/09/19","seg","Palmeiras","fora","venceu"
0.07,1,0.21,14,3,0.57,459,0.83,16,1,1,3,5,"29/09/19","qua","Palmeiras","fora","empatou"
0.08,1,0.42,14,5,0.57,459,0.83,17,1,0,2,5,"09/10/19","seg","Palmeiras","fora","perdeu"
0.07,1,0.23,13,3,0.46,403,0.83,13,2,0,1,3,"20/10/19","seg","Palmeiras","fora","empatou"
0.08,1,0.25,12,3,0.46,403,0.82,13,2,0,1,3,"27/10/19","ter","Palmeiras","fora","venceu"
0.12,1,0.25,13,3,0.47,407,0.82,13,2,0,2,3,"06/11/19","dom","Palmeiras","fora","venceu"
0.12,2,0.25,16,4,0.55,407,0.8,17,2,0,2,5,"17/11/19","dom","Palmeiras","fora","empatou"
0.1,2,0.25,20,5,0.55,463,0.82,17,2,0,1,5,"28/11/19","dom","Palmeiras","fora","perdeu"
0.05,1,0.3,20,5,0.55,481,0.87,20,4,0,1,6,"08/12/19","sex","Palmeiras","fora","venceu"
0.05,1,0.3,10,5,0.55,481,0.87,16,1,0,2,4,"12/08/20","seg","Palmeiras","fora","empatou"
0.11,1,0.3,9,3,0.48,400,0.82,20,3,0,2,3,"19/08/20","ter","Palmeiras","fora","venceu"
0.11,1,0.3,9,3,0.44,384,0.81,20,1,0,2,3,"29/08/20","seg","Palmeiras","fora","empatou"
0.1,1,0.3,10,3,0.48,400,0.82,20,2,0,3,3,"06/09/20","qua","Palmeiras","fora","venceu"
0.1,1,0.3,11,4,0.51,456,0.82,16,2,0,3,3,"10/09/20","seg","Palmeiras","fora","venceu"
0.1,2,0.38,14,5,0.51,456,0.85,16,2,0,2,3,"20/09/20","dom","Palmeiras","fora","empatou"
0.11,2,0.29,14,4,0.45,437,0.85,16,3,0,2,3,"07/10/20","sáb","Palmeiras","fora","perdeu"
0.1,1,0.22,19,4,0.45,437,0.86,16,3,0,2,5,"18/10/20","sáb","Palmeiras","fora","perdeu"
0.05,1,0.21,14,3,0.48,422,0.86,19,3,0,2,5,"25/10/20","seg","Palmeiras","fora","venceu"
0.05,1,0.21,14,4,0.48,422,0.86,17,4,0,2,5,"08/11/20","qui","Palmeiras","fora","venceu"
0.12,1,0.33,12,3,0.48,422,0.81,19,3,0,2,4,"21/11/20","sáb","Palmeiras","fora","perdeu"
0.12,1,0.33,12,3,0.43,360,0.79,17,3,0,1,4,"05/12/20","ter","Palmeiras","fora","empatou"
0.12,1,0.38,11,3,0.4,334,0.73,16,3,1,1,4,"19/12/20","sex","Palmeiras","fora","perdeu"
0,0,0.21,13,3,0.4,334,0.73,16,2,1,1,7,"09/01/21","qua","Palmeiras","fora","venceu"
0.08,1,0.33,12,4,0.41,366,0.76,21,3,0,1,7,"21/01/21","qui","Palmeiras","fora","perdeu"
0,0,0,12,0,0.49,440,0.8,21,2,0,2,6,"24/01/21","dom","Palmeiras","fora","perdeu"
0.08,1,0.33,12,4,0.49,444,0.8,16,3,0,2,6,"17/02/21","ter","Palmeiras","fora","perdeu"
0,0,0.27,12,4,0.53,444,0.83,16,3,0,3,4,"19/02/21","qui","Palmeiras","fora","empatou"
0.08,1,0.27,12,4,0.58,434,0.83,16,3,0,3,5,"25/02/21","sex","Palmeiras","fora","perdeu"
0,0,0.27,9,4,0.53,431,0.83,17,1,0,3,4,"30/05/21","ter","Palmeiras","fora","perdeu"
0,0,0.42,9,4,0.48,424,0.81,17,1,0,3,4,"16/06/21","ter","Palmeiras","fora","venceu"
0,0,0.42,12,5,0.48,424,0.81,21,3,0,1,4,"23/06/21","qua","Palmeiras","fora","perdeu"
0.06,1,0.38,13,5,0.53,446,0.81,21,3,0,1,4,"30/06/21","sex","Palmeiras","fora","venceu"
0.14,2,0.38,14,5,0.53,446,0.81,13,3,0,1,4,"04/07/21","qua","Palmeiras","fora","venceu"
0.07,1,0.36,14,5,0.51,436,0.81,13,2,0,1,6,"18/07/21","sáb","Palmeiras","fora","venceu"
0.14,2,0.4,14,6,0.42,337,0.82,13,1,0,1,6,"31/07/21","seg","Palmeiras","fora","empatou"
0.07,1,0.4,14,5,0.46,350,0.82,15,1,0,1,6,"14/08/21","qui","Palmeiras","fora","perdeu"
0,0,0.43,7,3,0.42,337,0.8,15,1,0,1,2,"18/09/21","sex","Palmeiras","fora","venceu"
0,0,0.54,7,3,0.46,350,0.8,14,2,0,1,2,"25/09/21","dom","Palmeiras","fora","perdeu"
0.06,1,0.54,13,5,0.46,419,0.82,14,1,0,1,2,"06/10/21","sáb","Palmeiras","fora","perdeu"
0.07,1,0.36,14,5,0.46,419,0.82,14,2,0,2,5,"12/10/21","dom","Palmeiras","fora","empatou"
0.06,1,0.31,14,5,0.48,374,0.82,13,2,0,2,5,"20/10/21","qua","Palmeiras","fora","venceu"
0.07,1,0.36,12,5,0.48,374,0.83,13,2,0,2,5,"31/10/21","ter","Palmeiras","fora","venceu"
0.17,2,0.42,11,5,0.51,410,0.83,12,2,0,1,5,"07/11/21","qua","Palmeiras","fora","venceu"
0.17,2,0.42,12,5,0.51,427,0.83,12,2,0,2,2,"14/11/21","sex","Palmeiras","fora","perdeu"
0.13,2,0.4,11,5,0.51,443,0.83,17,2,0,0,2,"20/11/21","sáb","Palmeiras","fora","perdeu"
0.09,1,0.36,13,4,0.51,453,0.83,17,2,0,2,2,"30/11/21","qui","Palmeiras","fora","venceu"
0.09,1,0.36,13,4,0.47,443,0.83,12,2,1,0,4,"06/12/21","qui","Palmeiras","fora","empatou"
0,0,0.31,13,4,0.41,337,0.78,10,1,0,0,4,"16/04/22","sex","Palmeiras","fora","empatou"
0.05,1,0.27,13,5,0.41,337,0.78,10,1,0,0,4,"20/04/22","qua","Palmeiras","fora","empatou"
0,0,0.26,23,6,0.64,504,0.9,16,3,0,1,8,"09/06/19","sex","Fluminense","casa","empatou"
0,0,0.33,23,6,0.64,504,0.88,16,3,0,1,8,"15/07/19","dom","Fluminense","casa","empatou"
0.04,1,0.33,23,7,0.64,607,0.87,14,2,0,1,10,"27/07/19","seg","Fluminense","casa","perdeu"
0.04,1,0.3,18,6,0.71,628,0.88,14,2,0,1,5,"03/08/19","ter","Fluminense","casa","venceu"
0.07,1,0.29,22,6,0.71,640,0.88,11,1,0,0,8,"18/08/19","dom","Fluminense","casa","perdeu"
0.07,1,0.29,22,6,0.68,660,0.89,8,1,0,0,7,"02/09/19","qui","Fluminense","casa","perdeu"
0,0,0.36,26,10,0.61,640,0.88,8,1,0,0,8,"15/09/19","sáb","Fluminense","casa","venceu"
0,0,0.36,26,10,0.61,509,0.88,14,3,0,1,7,"26/09/19","sáb","Fluminense","casa","empatou"
0.08,1,0.23,13,3,0.49,429,0.84,14,3,0,2,3,"29/09/19","qua","Fluminense","casa","venceu"
0.08,1,0.23,12,3,0.47,429,0.84,17,2,0,2,2,"12/10/19","sex","Fluminense","casa","venceu"
0.15,2,0.23,13,3,0.47,434,0.82,12,1,0,1,2,"26/10/19","seg","Fluminense","casa","empatou"
0.15,2,0.31,13,5,0.49,481,0.85,11,1,0,0,4,"02/11/19","ter","Fluminense","casa","empatou"
0.04,1,0.23,20,4,0.67,563,0.86,11,1,0,1,5,"16/11/19","sáb","Fluminense","casa","empatou"
0.04,1,0.27,20,4,0.67,563,0.86,11,2,0,0,5,"28/11/19","dom","Fluminense","casa","venceu"
0.07,1,0.27,15,4,0.54,504,0.86,15,2,0,0,2,"04/12/19","dom","Fluminense","casa","empatou"
0.07,1,0.27,13,4,0.54,504,0.86,15,2,0,0,2,"12/08/20","seg","Fluminense","casa","empatou"
0.08,1,0.23,13,3,0.52,468,0.86,16,3,0,0,3,"16/08/20","sáb","Fluminense","casa","venceu"
0.1,1,0.23,10,3,0.52,430,0.82,16,2,0,1,3,"29/08/20","seg","Fluminense","casa","venceu"
0.17,2,0.25,10,3,0.46,430,0.82,19,3,0,1,2,"02/09/20","sex","Fluminense","casa","empatou"
0.17,2,0.36,11,4,0.43,368,0.78,14,2,0,1,2,"09/09/20","dom","Fluminense","casa","perdeu"
0.09,1,0.25,12,3,0.46,445,0.83,15,2,0,1,2,"13/09/20","sex","Fluminense","casa","venceu"
0.09,1,0.2,15,3,0.47,368,0.82,14,2,1,0,5,"28/09/20","qua","Fluminense","casa","venceu"
0.13,2,0.2,15,3,0.47,409,0.83,15,1,0,0,5,"11/10/20","qui","Fluminense","casa","venceu"
0.13,2,0.25,15,3,0.48,401,0.82,16,2,0,0,5,"17/10/20","sex","Fluminense","casa","empatou"
0.27,2,0.47,8,3,0.48,409,0.84,17,2,0,0,4,"25/10/20","seg","Fluminense","casa","venceu"
0.16,2,0.42,8,3,0.48,401,0.77,17,3,0,2,4,"08/11/20","qui","Fluminense","casa","perdeu"
0.16,2,0.42,12,4,0.59,539,0.84,13,3,0,2,4,"30/11/20","qua","Fluminense","casa","empatou"
0,0,0.33,12,4,0.47,361,0.79,13,2,0,2,5,"05/12/20","ter","Fluminense","casa","venceu"
0,0,0.33,12,4,0.59,569,0.86,15,2,0,2,5,"26/12/20","dom","Fluminense","casa","perdeu"
0.11,1,0.14,8,1,0.45,401,0.81,16,3,0,2,5,"16/01/21","qui","Fluminense","casa","venceu"
0.11,1,0.12,11,1,0.66,540,0.85,17,3,0,2,5,"24/01/21","dom","Fluminense","casa","venceu"
0.12,1,0.12,11,1,0.48,401,0.83,20,2,0,0,2,"31/01/21","ter","Fluminense","casa","venceu"
0.17,2,0.35,12,5,0.48,394,0.83,20,1,0,1,5,"10/02/21","dom","Fluminense","casa","empatou"
0.17,2,0.35,12,5,0.43,372,0.79,9,1,0,1,6,"25/02/21","sex","Fluminense","casa","venceu"
0.18,2,0.33,10,3,0.43,372,0.79,9,0,0,1,6,"06/06/21","qua","Fluminense","casa","venceu"
0.12,1,0.33,9,3,0.44,394,0.84,10,0,0,0,3,"17/06/21","qua","Fluminense","casa","venceu"
0.12,1,0.38,9,3,0.44,394,0.84,14,2,0,0,2,"27/06/21","seg","Fluminense","casa","empatou"
0.11,1,0.38,9,5,0.44,394,0.84,14,3,0,1,2,"30/06/21","sex","Fluminense","casa","perdeu"
0.08,1,0.33,12,5,0.46,449,0.85,14,3,0,1,8,"07/07/21","sáb","Fluminense","casa","empatou"
0.07,1,0.33,15,5,0.56,488,0.85,16,2,0,1,8,"17/07/21","sex","Fluminense","casa","perdeu"
0,0,0.31,12,4,0.57,517,0.86,16,1,0,1,4,"23/08/21","seg","Fluminense","casa","empatou"
0,0,0.31,10,3,0.57,488,0.82,16,2,0,2,4,"30/08/21","qua","Fluminense","casa","venceu"
0.11,1,0.33,9,3,0.48,391,0.8,16,2,0,2,3,"02/09/21","sáb","Fluminense","casa","empatou"
0.11,1,0.5,9,4,0.48,391,0.8,19,2,0,2,6,"12/09/21","sex","Fluminense","casa","venceu"
0.25,2,0.62,8,5,0.48,391,0.78,19,2,0,1,4,"26/09/21","seg","Fluminense","casa","venceu"
0.12,2,0.5,12,6,0.43,404,0.81,16,2,0,1,4,"06/10/21","sáb","Fluminense","casa","perdeu"
0.12,2,0.38,8,5,0.43,404,0.81,13,2,0,1,4,"09/10/21","qua","Fluminense","casa","empatou"
0,0,0.38,14,3,0.53,419,0.82,13,2,0,2,4,"23/10/21","sáb","Fluminense","casa","venceu"
0,0,0.38,11,3,0.53,419,0.82,15,2,0,1,5,"06/11/21","ter","Fluminense","casa","venceu"
0.05,1,0.14,14,3,0.53,419,0.83,15,2,0,2,5,"14/11/21","sex","Fluminense","casa","venceu"
0.22,2,0.33,11,3,0.53,480,0.83,12,3,0,1,5,"21/11/21","dom","Fluminense","casa","venceu"
0.18,2,0.33,11,3,0.53,480,0.83,12,1,0,1,5,"24/11/21","qui","Fluminense","casa","venceu"
0.18,2,0.33,9,3,0.48,384,0.8,20,3,0,1,2,"09/12/21","seg","Fluminense","casa","venceu"
0.14,2,0.36,11,5,0.48,384,0.8,20,3,0,1,2,"09/04/22","qua","Fluminense","casa","empatou"
0.11,1,0.23,22,6,0.66,541,0.88,14,3,0,1,8,"23/04/22","sáb","Fluminense","casa","perdeu"
0,0,0.23,22,6,0.66,541,0.88,14,3,0,1,8,"14/05/22","qui","Fluminense","casa","venceu"
0,0,0.23,12,6,0.64,525,0.86,14,3,0,1,5,"02/05/19","dom","Fluminense","fora","perdeu"
0.1,1,0.4,11,4,0.58,517,0.85,14,3,0,3,4,"05/05/19","qui","Fluminense","fora","venceu"
0.18,2,0.55,11,6,0.58,517,0.85,12,2,0,1,4,"26/05/19","ter","Fluminense","fora","perdeu"
0.18,2,0.4,11,4,0.58,517,0.85,10,2,0,2,3,"02/06/19","qua","Fluminense","fora","perdeu"
0.18,2,0.36,11,4,0.48,490,0.83,10,2,1,0,4,"13/06/19","qua","Fluminense","fora","empatou"
0.1,1,0.3,10,3,0.65,549,0.89,17,3,1,1,3,"20/07/19","dom","Fluminense","fora","perdeu"
0.1,1,0.3,9,2,0.56,499,0.85,21,3,1,1,3,"10/08/19","qui","Fluminense","fora","perdeu"
0.1,1,0.33,10,3,0.59,527,0.87,21,2,1,1,3,"07/09/19","qua","Fluminense","fora","venceu"
0.11,1,0.4,9,4,0.56,499,0.86,15,2,1,2,4,"10/09/19","dom","Fluminense","fora","perdeu"
0.05,1,0.33,12,4,0.54,472,0.87,13,2,0,2,5,"22/09/19","seg","Fluminense","fora","perdeu"
0,0,0.25,9,2,0.54,472,0.87,11,2,0,2,7,"06/10/19","qui","Fluminense","fora","venceu"
0,0,0.25,12,2,0.54,481,0.87,11,1,0,2,7,"09/10/19","seg","Fluminense","fora","empatou"
0,0,0.25,9,2,0.54,481,0.86,18,1,0,1,5,"20/10/19","seg","Fluminense","fora","perdeu"
0,0,0.4,10,4,0.53,460,0.86,18,3,0,1,5,"30/10/19","sáb","Fluminense","fora","perdeu"
0,0,0.19,10,4,0.53,460,0.86,13,3,0,1,7,"07/11/19","seg","Fluminense","fora","venceu"
0,0,0.4,10,4,0.53,475,0.86,13,1,0,1,7,"10/11/19","sex","Fluminense","fora","perdeu"
0.07,1,0.36,14,4,0.61,621,0.86,9,1,0,1,3,"25/11/19","qua","Fluminense","fora","venceu"
0.07,1,0.37,14,5,0.61,604,0.86,14,2,0,1,3,"01/12/19","qua","Fluminense","fora","empatou"
0.07,1,0.36,14,5,0.61,604,0.86,14,2,0,0,3,"08/12/19","sex","Fluminense","fora","venceu"
0.14,1,0.3,10,3,0.57,488,0.84,14,3,0,2,4,"09/08/20","qui","Fluminense","fora","perdeu"
0.14,1,0.3,10,3,0.47,447,0.8,16,3,0,1,4,"19/08/20","ter","Fluminense","fora","perdeu"
0.11,1,0.4,10,4,0.47,406,0.8,14,3,0,1,4,"22/08/20","sáb","Fluminense","fora","venceu"
0.11,1,0.4,9,4,0.47,406,0.8,14,3,0,1,3,"06/09/20","qua","Fluminense","fora","perdeu"
0.11,1,0.4,9,4,0.48,406,0.8,13,3,0,2,2,"20/09/20","dom","Fluminense","fora","perdeu"
0.1,1,0.22,10,4,0.49,451,0.8,12,1,0,2,2,"04/10/20","qua","Fluminense","fora","empatou"
0.1,1,0.4,10,4,0.49,451,0.8,13,1,0,2,4,"07/10/20","sáb","Fluminense","fora","venceu"
0.12,1,0.5,10,5,0.57,472,0.85,15,1,0,3,4,"14/10/20","seg","Fluminense","fora","empatou"
0.12,1,0.5,10,5,0.48,365,0.78,15,1,0,3,4,"31/10/20","seg","Fluminense","fora","venceu"
0.09,1,0.36,11,4,0.57,472,0.85,15,1,0,3,4,"14/11/20","qui","Fluminense","fora","perdeu"
0.09,1,0.33,11,4,0.49,440,0.85,9,1,0,3,5,"22/11/20","dom","Fluminense","fora","venceu"
0.09,1,0.33,11,4,0.49,455,0.85,18,2,0,1,5,"16/12/20","ter","Fluminense","fora","perdeu"
0.2,1,0.33,7,2,0.49,453,0.85,18,4,0,0,5,"13/12/20","sex","Fluminense","fora","empatou"
0.2,1,0.4,7,2,0.56,455,0.85,18,4,0,0,4,"06/01/21","sáb","Fluminense","fora","venceu"
0.18,1,0.4,10,4,0.56,453,0.85,18,4,0,0,4,"13/01/21","seg","Fluminense","fora","perdeu"
0.1,1,0.4,11,4,0.42,387,0.82,15,2,0,2,3,"20/01/21","ter","Fluminense","fora","empatou"
0.15,2,0.25,14,5,0.42,387,0.82,15,4,0,2,4,"03/02/21","sex","Fluminense","fora","venceu"
0.08,1,0.25,14,5,0.45,435,0.84,11,2,0,2,3,"15/02/21","sáb","Fluminense","fora","venceu"
0.15,3,0.44,13,5,0.48,435,0.84,10,1,0,1,1,"21/02/21","dom","Fluminense","fora","empatou"
0.14,1,0.44,9,4,0.45,429,0.82,11,1,0,1,1,"29/05/21","seg","Fluminense","fora","empatou"
0.14,1,0.44,9,4,0.38,281,0.75,12,2,0,1,4,"13/06/21","sex","Fluminense","fora","empatou"
0.13,1,0.43,11,4,0.38,281,0.75,12,2,0,2,5,"20/06/21","dom","Fluminense","fora","empatou"
0.13,1,0.45,11,4,0.37,321,0.74,12,1,0,2,5,"23/06/21","qua","Fluminense","fora","perdeu"
0.13,1,0.67,4,3,0.51,394,0.77,17,1,0,2,5,"04/07/21","qua","Fluminense","fora","venceu"
0.09,1,0.67,4,3,0.37,321,0.74,17,1,0,2,5,"10/07/21","qua","Fluminense","fora","venceu"
0.09,1,0.67,11,5,0.51,394,0.8,15,3,0,3,5,"24/07/21","dom","Fluminense","fora","perdeu"
0.09,1,0.45,11,5,0.5,455,0.85,13,2,0,2,5,"08/08/21","qui","Fluminense","fora","perdeu"
0,0,0.33,9,3,0.51,462,0.85,13,2,0,1,5,"15/08/21","sex","Fluminense","fora","perdeu"
0,0,0.33,9,3,0.56,476,0.89,9,2,0,1,8,"07/09/21","sex","Fluminense","fora","venceu"
0.2,2,0.29,9,2,0.56,462,0.82,8,0,0,0,8,"20/09/21","seg","Fluminense","fora","empatou"
0.2,2,0.42,10,5,0.45,439,0.82,8,0,0,0,5,"13/10/21","seg","Fluminense","fora","perdeu"
0.17,2,0.31,12,4,0.45,439,0.82,9,1,0,0,4,"17/10/21","sáb","Fluminense","fora","venceu"
0.17,1,0.33,12,4,0.46,420,0.83,15,1,0,1,3,"27/10/21","qui","Fluminense","fora","perdeu"
0,0,0.31,13,4,0.48,468,0.83,10,1,0,0,3,"31/10/21","ter","Fluminense","fora","perdeu"
0,0,0.24,17,2,0.56,468,0.83,10,2,0,1,4,"09/11/21","sáb","Fluminense","fora","perdeu"
0,0,0.24,17,4,0.56,513,0.84,9,2,0,1,4,"17/11/21","ter","Fluminense","fora","perdeu"
0,0,0.14,11,1,0.67,546,0.86,9,1,0,1,5,"28/11/21","ter","Fluminense","fora","perdeu"
0,0,0.45,7,4,0.54,513,0.84,18,1,0,1,3,"05/12/21","qua","Fluminense","fora","perdeu"
0,0,0.14,7,1,0.63,512,0.86,19,3,0,1,3,"16/04/22","sex","Fluminense","fora","venceu"
0.08,1,0.25,9,3,0.62,512,0.86,18,3,0,0,3,"01/05/22","ter","Fluminense","fora","perdeu"
0.08,1,0.25,9,3,0.62,512,0.86,16,2,1,1,3,"08/05/22","qui","Fluminense","fora","empatou"
0.2,3,0.5,15,6,0.43,351,0.75,17,1,0,0,4,"01/06/19","ter","Bahia","casa","venceu"
0.07,1,0.5,14,5,0.42,394,0.75,9,1,0,0,9,"13/07/19","sex","Bahia","casa","perdeu"
0.07,1,0.29,12,4,0.38,330,0.75,9,2,0,0,5,"20/07/19","dom","Bahia","casa","empatou"
0,0,0.17,12,2,0.42,394,0.83,13,1,0,0,5,"04/08/19","qui","Bahia","casa","venceu"
0,0,0.17,12,2,0.38,330,0.74,17,1,1,1,5,"18/08/19","dom","Bahia","casa","empatou"
0.07,1,0.21,12,3,0.47,436,0.81,17,1,1,1,5,"31/08/19","ter","Bahia","casa","venceu"
0.07,1,0.47,14,7,0.47,436,0.81,15,1,1,1,6,"15/09/19","sáb","Bahia","casa","empatou"
0.07,1,0.27,14,3,0.54,436,0.81,15,1,0,1,6,"25/09/19","sex","Bahia","casa","venceu"
0.09,1,0.27,15,3,0.58,509,0.84,16,1,0,0,5,"05/10/19","qua","Bahia","casa","perdeu"
0.09,1,0.27,14,3,0.54,413,0.83,16,1,0,1,5,"09/10/19","seg","Bahia","casa","empatou"
0.07,1,0.29,14,4,0.46,413,0.83,10,2,0,1,4,"21/10/19","ter","Bahia","casa","perdeu"
0.07,1,0.33,14,4,0.46,384,0.82,10,2,0,3,4,"26/10/19","seg","Bahia","casa","perdeu"
0.08,1,0.38,13,5,0.48,384,0.78,14,2,0,3,6,"06/11/19","dom","Bahia","casa","empatou"
0.08,1,0.33,13,5,0.56,470,0.78,16,1,0,3,6,"17/11/19","dom","Bahia","casa","empatou"
0.07,1,0.33,15,5,0.56,470,0.84,17,1,0,1,6,"27/11/19","sex","Bahia","casa","empatou"
0.06,1,0.3,16,5,0.58,463,0.84,17,1,0,1,6,"05/12/19","seg","Bahia","casa","empatou"
0.07,1,0.27,15,4,0.46,436,0.84,17,2,0,1,2,"12/08/20","seg","Bahia","casa","venceu"
0.07,1,0.27,15,4,0.46,436,0.82,16,1,0,1,3,"16/08/20","sáb","Bahia","casa","venceu"
0.08,1,0.4,12,4,0.45,420,0.8,16,1,0,1,3,"29/08/20","seg","Bahia","casa","empatou"
0.11,1,0.4,10,4,0.45,420,0.8,16,1,0,1,3,"02/09/20","sex","Bahia","casa","perdeu"
0.2,2,0.4,10,4,0.42,429,0.82,15,1,0,2,5,"10/09/20","seg","Bahia","casa","perdeu"
0.11,1,0.35,14,6,0.49,459,0.83,12,1,0,1,8,"13/09/20","sex","Bahia","casa","perdeu"
0,0,0.35,14,6,0.51,459,0.83,12,1,1,2,5,"04/10/20","qua","Bahia","casa","perdeu"
0,0,0.35,17,6,0.53,474,0.82,15,2,1,2,8,"07/10/20","sáb","Bahia","casa","venceu"
0.04,1,0.46,13,6,0.53,454,0.82,16,2,0,2,5,"19/10/20","dom","Bahia","casa","venceu"
0.23,3,0.46,13,6,0.47,454,0.82,15,4,0,1,4,"08/11/20","qui","Bahia","casa","venceu"
0.23,3,0.46,13,6,0.47,454,0.85,18,4,0,1,4,"11/11/20","dom","Bahia","casa","venceu"
0.15,2,0.46,13,6,0.33,294,0.78,14,3,0,1,4,"28/11/20","seg","Bahia","casa","perdeu"
0.06,1,0.35,17,6,0.37,351,0.81,14,2,0,1,4,"05/12/20","ter","Bahia","casa","perdeu"
0.06,1,0.35,13,6,0.37,351,0.81,12,2,0,1,5,"27/12/20","seg","Bahia","casa","perdeu"
0.06,1,0.22,14,3,0.52,377,0.81,12,2,0,1,6,"20/01/21","ter","Bahia","casa","venceu"
0.07,1,0.22,11,3,0.52,377,0.81,15,2,0,1,6,"28/01/21","sex","Bahia","casa","venceu"
0.09,1,0.36,11,4,0.41,347,0.77,18,3,0,0,6,"03/02/21","sex","Bahia","casa","perdeu"
0.09,1,0.5,11,6,0.41,347,0.81,15,2,0,0,4,"06/02/21","ter","Bahia","casa","empatou"
0.25,2,0.78,9,7,0.47,379,0.77,18,3,0,0,4,"25/02/21","sex","Bahia","casa","venceu"
0.12,2,0.5,12,6,0.48,447,0.85,15,1,0,1,4,"29/05/21","seg","Bahia","casa","venceu"
0.33,3,0.6,9,5,0.47,379,0.77,18,3,0,2,4,"13/06/21","sex","Bahia","casa","perdeu"
0.12,2,0.31,14,3,0.48,447,0.84,14,3,0,2,4,"20/06/21","dom","Bahia","casa","empatou"
0,0,0.21,12,3,0.52,490,0.84,14,3,0,2,4,"24/06/21","sex","Bahia","casa","venceu"
0,0,0.21,14,3,0.67,535,0.86,12,2,0,2,6,"30/06/21","sex","Bahia","casa","perdeu"
0.1,2,0.35,20,7,0.7,577,0.86,10,2,0,3,8,"07/07/21","sáb","Bahia","casa","venceu"
0.12,2,0.35,20,7,0.7,577,0.86,12,2,0,3,8,"18/07/21","sáb","Bahia","casa","perdeu"
0.12,1,0.27,11,3,0.53,508,0.85,18,4,0,1,4,"01/08/21","ter","Bahia","casa","perdeu"
0,0,0.25,11,3,0.53,508,0.85,18,2,0,0,4,"15/08/21","sex","Bahia","casa","perdeu"
0,0,0.27,16,4,0.54,489,0.84,18,2,0,0,4,"04/09/21","ter","Bahia","casa","venceu"
0.06,1,0.5,16,8,0.54,489,0.84,18,2,0,2,6,"18/09/21","sex","Bahia","casa","empatou"
0.08,1,0.5,13,8,0.41,372,0.74,18,2,0,2,4,"12/10/21","dom","Bahia","casa","empatou"
